,pearsonr,f_regression,rfr,rfe,rg,rf,mic
3119,0.118734029,7.121080612,0.008,5203,0.00090887,5.58E-05,0.165582997
3120,0.060787852,1.847016165,0.076,5703,0.000580199,1.10E-06,0.200587152
3121,0.060787852,1.847016165,0.083,5758,0.000580199,8.97E-05,0.200587152
3122,0.05355992,1.432705118,0.011,592,0.001481734,0,0.203133113
3123,0.05355992,1.432705118,-0.005,587,0.001481734,0.000634571,0.203133113
3124,0.05355992,1.432705118,-0.032,578,0.001481734,0,0.203133113
3125,0.100004032,5.030712786,0.019,5299,0.000202313,5.46E-05,0.163495245
3126,0.05355992,1.432705118,0.004,2729,0.001481734,0,0.203133113
3127,0.05355992,1.432705118,0.021,1849,0.001481734,9.08E-07,0.203133113
3128,0.100004032,5.030712786,-0.047,5246,0.000202313,6.23E-05,0.163495245
3129,0.05355992,1.432705118,-0.043,2942,0.001481734,0,0.203133113
3130,0.05355992,1.432705118,-0.061,3071,0.001481734,0.000146795,0.203133113
3131,-0.037229918,0.69121933,-0.023,88,-0.002378059,0,0.154278695
3132,0.134166611,9.128660499,-0.042,5507,0.001069247,6.04E-05,0.167153643
3133,0.134166611,9.128660499,-0.086,5481,0.001069247,0,0.167153643
3134,0.134166611,9.128660499,0.022,5756,0.001069247,0,0.167153643
3135,0.075066647,2.822133447,0.062,1536,0.004834901,0.000749217,0.17265013
3136,0.134166611,9.128660499,0.053,5332,0.001069247,0.000334932,0.167153643
3137,0.134166611,9.128660499,-0.061,5470,0.001069247,0.000488301,0.167153643
3138,0.075066647,2.822133447,-0.002,1730,0.004834901,0,0.17265013
3139,0.134166611,9.128660499,-0.038,5305,0.001069247,0.000385888,0.167153643
3140,0.134166611,9.128660499,-0.043,5287,0.001069247,3.92E-05,0.167153643
3141,-0.037229918,0.69121933,-0.037,2755,-0.002378059,0,0.154278695
3142,0.112456057,6.378555241,-0.028,2643,0.002889067,0.003462194,0.158853715
3143,0.112456057,6.378555241,0.027,2680,0.002889067,0.000535239,0.158853715
3144,0.05355992,1.432705118,0,589,0.001481734,0.003372082,0.203133113
3145,0.112456057,6.378555241,-0.01,2708,0.002889067,0,0.158853715
3146,0.112456057,6.378555241,0.019,2884,0.002889067,0,0.158853715
3147,0.05355992,1.432705118,-0.028,2271,0.001481734,0,0.203133113
3148,0.112456057,6.378555241,-0.035,3063,0.002889067,0,0.158853715
3149,0.112456057,6.378555241,-0.014,2931,0.002889067,0,0.158853715
3150,-0.037229918,0.69121933,-0.006,2270,-0.002378059,0,0.154278695
3151,0.079940018,3.202890234,-0.056,6685,0.000880656,0.000234784,0.165506978
3152,0.079940018,3.202890234,-0.01,6646,0.000880656,0,0.165506978
3153,0.079940018,3.202890234,-0.063,6684,0.000880656,0,0.165506978
3154,0.069422637,2.411735612,0.041,4427,0.001216409,0,0.19212811
3155,0.079940018,3.202890234,0.014,6648,0.000880656,0,0.165506978
3156,0.079940018,3.202890234,0.001,6654,0.000880656,0.000825564,0.165506978
3157,0.069422637,2.411735612,0.009,4198,0.001216409,0.000241381,0.19212811
3158,0.079940018,3.202890234,-0.054,6642,0.000880656,0,0.165506978
3159,0.079940018,3.202890234,0.009,6629,0.000880656,0.000929936,0.165506978
3160,-0.037229918,0.69121933,-0.007,2703,-0.002378059,0,0.154278695
3161,-0.11457837,6.624817013,-0.111,1163,-0.002706653,0.000268464,0.171002718
3162,0.132058359,8.838972781,0,3214,-0.001993039,0,0.164982127
3163,0.132058359,8.838972781,-0.001,3008,-0.001993039,0,0.164982127
3164,0.132058359,8.838972781,-0.033,2808,-0.001993039,2.77E-05,0.164982127
3165,0.058675754,1.720459662,0.073,5492,0.000775995,1.18E-06,0.203650423
3166,0.132058359,8.838972781,0.034,3052,-0.001993039,0.001863756,0.164982127
3167,0.132058359,8.838972781,-0.015,2762,-0.001993039,0.000249662,0.164982127
3168,0.058675754,1.720459662,0.056,5409,0.000775995,7.50E-05,0.203650423
3169,0.132058359,8.838972781,0.012,3193,-0.001993039,0,0.164982127
3170,0.132058359,8.838972781,0.039,2988,-0.001993039,2.08E-05,0.164982127
3171,-0.11457837,6.624817013,-0.011,130,-0.002706653,7.48E-05,0.171002718
3172,0.096220483,4.65376022,-0.028,2927,-0.000305336,0,0.165234376
3173,0.096220483,4.65376022,0.024,3497,-0.000305336,0,0.165234376
3174,0.096220483,4.65376022,-0.014,3990,-0.000305336,0,0.165234376
3175,0.062662456,1.963147014,0.04,3810,0.001056083,7.12E-08,0.202012059
3176,0.096220483,4.65376022,0.029,2953,-0.000305336,1.88E-06,0.165234376
3177,0.096220483,4.65376022,0.022,3931,-0.000305336,0,0.165234376
3178,0.062662456,1.963147014,0.017,3893,0.001056083,0.000833789,0.202012059
3179,0.096220483,4.65376022,-0.058,3323,-0.000305336,0.000287728,0.165234376
3180,0.096220483,4.65376022,0.013,3708,-0.000305336,0.001518837,0.165234376
3181,0.070809196,2.509525869,-0.032,4654,7.73E-05,0,0.160150921
3182,0.070809196,2.509525869,-0.022,4506,7.73E-05,0,0.160150921
3183,0.070809196,2.509525869,-0.009,4667,7.73E-05,0.001073202,0.160150921
3184,0.057898119,1.67500666,0.035,6432,0.001030862,0,0.179745921
3185,0.070809196,2.509525869,0.06,4786,7.73E-05,1.37E-07,0.160150921
3186,0.070809196,2.509525869,0.036,4607,7.73E-05,0,0.160150921
3187,0.057898119,1.67500666,0.028,6405,0.001030862,9.30E-06,0.179745921
3188,0.070809196,2.509525869,0.026,4513,7.73E-05,0,0.160150921
3189,0.070809196,2.509525869,0.026,4520,7.73E-05,7.90E-09,0.160150921
3190,0.076287781,2.915239302,-0.013,5618,0.001143232,5.34E-05,0.185108675
3191,0.076287781,2.915239302,0.025,5932,0.001143232,4.32E-06,0.185108675
3192,0.076287781,2.915239302,0.01,5731,0.001143232,8.66E-05,0.185108675
3193,0.038889586,0.754315994,0.042,939,0.001267339,0.001152102,0.200628034
3194,0.076287781,2.915239302,0.04,5368,0.001143232,0,0.185108675
3195,0.076287781,2.915239302,0.008,5385,0.001143232,0,0.185108675
3196,0.038889586,0.754315994,0.002,1147,0.001267339,0,0.200628034
3197,0.076287781,2.915239302,0.017,5898,0.001143232,2.61E-06,0.185108675
3198,0.076287781,2.915239302,0.024,5565,0.001143232,4.90E-06,0.185108675
3199,0.061652363,1.900127331,0.043,6574,1.63E-05,0.001440052,0.139414061
3200,0.061652363,1.900127331,0.092,6571,1.63E-05,0,0.139414061
3201,0.061652363,1.900127331,0.059,6570,1.63E-05,0.000885504,0.139414061
3202,0.048864721,1.191951066,0.058,4615,-0.001255842,0,0.215791629
3203,0.061652363,1.900127331,0.002,6616,1.63E-05,0.001159047,0.139414061
3204,0.061652363,1.900127331,0.017,6706,1.63E-05,0.001428619,0.139414061
3205,0.048864721,1.191951066,0.053,4660,-0.001255842,0.000686738,0.215791629
3206,0.061652363,1.900127331,0.089,6553,1.63E-05,0,0.139414061
3207,0.061652363,1.900127331,0.027,6604,1.63E-05,0,0.139414061
3208,0.118734029,7.121080612,0.03,5168,0.00090887,0,0.165582997
3209,0.118734029,7.121080612,0.011,5017,0.00090887,0,0.165582997
3210,0.118734029,7.121080612,0.039,4943,0.00090887,9.41E-07,0.165582997
3211,0.05382699,1.447070394,0.022,1320,0.002221467,3.85E-06,0.188335648
3212,0.118734029,7.121080612,0.048,5138,0.00090887,0.000923482,0.165582997
3213,0.118734029,7.121080612,0.062,4954,0.00090887,0.001054423,0.165582997
3214,0.05382699,1.447070394,0.011,1402,0.002221467,2.33E-09,0.188335648
3215,0.118734029,7.121080612,0.041,5123,0.00090887,7.95E-06,0.165582997
3216,0.118734029,7.121080612,0.087,5082,0.00090887,0.002067889,0.165582997
3217,0.100004032,5.030712786,0.002,5267,0.000202313,9.67E-05,0.163495245
3218,0.100004032,5.030712786,-0.047,5377,0.000202313,0,0.163495245
3219,0.100004032,5.030712786,-0.06,5311,0.000202313,0.001925993,0.163495245
3220,0.060787852,1.847016165,0.081,5685,0.000580199,2.22E-05,0.200587152
3221,0.100004032,5.030712786,-0.065,5231,0.000202313,0.000841376,0.163495245
3222,0.100004032,5.030712786,-0.028,5286,0.000202313,1.17E-05,0.163495245
3223,0.060787852,1.847016165,0.06,5734,0.000580199,1.27E-05,0.200587152
3224,0.100004032,5.030712786,0.006,5329,0.000202313,2.65E-05,0.163495245
3225,0.100004032,5.030712786,-0.028,5278,0.000202313,4.15E-08,0.163495245
3226,0.022274213,0.247200646,-0.042,3029,-0.003173491,0,0.144934282
3227,0.022274213,0.247200646,-0.089,3109,-0.003173491,3.75E-05,0.144934282
3228,0.042337112,0.89423353,-0.005,347,-0.000555417,0.000113428,0.208681709
3229,0.073800287,2.727201878,-0.075,3500,0.001246515,0,0.17702872
3230,0.073800287,2.727201878,-0.009,3584,0.001246515,9.71E-05,0.17702872
3231,0.073800287,2.727201878,-0.07,3627,0.001246515,0.001059301,0.17702872
3232,0.073800287,2.727201878,0.001,3330,0.001246515,0,0.17702872
3233,0.073800287,2.727201878,-0.023,3406,0.001246515,3.84E-06,0.17702872
3234,0.073800287,2.727201878,-0.05,3647,0.001246515,0,0.17702872
3235,0.073800287,2.727201878,-0.033,3676,0.001246515,0,0.17702872
3236,0.042337112,0.89423353,-0.006,348,-0.000555417,2.61E-08,0.208681709
3237,0.132058359,8.838972781,-0.028,3099,-0.001993039,0,0.164982127
3238,-0.031699742,0.500930434,0.032,1124,-0.005276806,0,0.164699239
3239,-0.031699742,0.500930434,-0.027,1057,-0.005276806,0,0.164699239
3240,0.033396234,0.556043758,0.019,5315,0.001569122,0,0.181326879
3241,-0.031699742,0.500930434,0.064,667,-0.005276806,8.51E-07,0.164699239
3242,0.033396234,0.556043758,-0.019,5392,0.001569122,0,0.181326879
3243,-0.031699742,0.500930434,0.035,886,-0.005276806,0,0.164699239
3244,0.132058359,8.838972781,-0.005,2730,-0.001993039,0,0.164982127
3245,0.058675754,1.720459662,0.015,5427,0.000775995,2.55E-06,0.203650423
3246,0.033396234,0.556043758,-0.003,5155,0.001569122,0,0.181326879
3247,0.033396234,0.556043758,-0.043,5043,0.001569122,0,0.181326879
3248,0.033396234,0.556043758,-0.025,5239,0.001569122,0.000243152,0.181326879
3249,0.033396234,0.556043758,-0.001,5495,0.001569122,0.001700858,0.181326879
3250,0.058675754,1.720459662,0.055,5405,0.000775995,1.12E-05,0.203650423
3251,0.134166611,9.128660499,0.008,5371,0.001069247,0,0.167153643
3252,-0.060285803,1.816522208,0.007,3151,0.002552625,1.41E-07,0.166009002
3253,-0.060285803,1.816522208,0.024,3424,0.002552625,0,0.166009002
3254,-0.060285803,1.816522208,-0.039,3626,0.002552625,1.01E-05,0.166009002
3255,-0.014221275,0.100738218,0.001,1594,0.001915431,4.56E-05,0.135594717
3256,-0.060285803,1.816522208,0.01,3484,0.002552625,0,0.166009002
3257,-0.060285803,1.816522208,-0.015,3280,0.002552625,0,0.166009002
3258,-0.014221275,0.100738218,-0.027,1507,0.001915431,5.17E-05,0.135594717
3259,-0.060285803,1.816522208,-0.003,3593,0.002552625,0,0.166009002
3260,-0.060285803,1.816522208,-0.028,3544,0.002552625,0,0.166009002
3261,0.134166611,9.128660499,-0.077,5566,0.001069247,0,0.167153643
3262,0.075066647,2.822133447,0,1110,0.004834901,0.001300332,0.17265013
3263,-0.014221275,0.100738218,-0.001,1686,0.001915431,9.97E-06,0.135594717
3264,-0.014221275,0.100738218,-0.011,1481,0.001915431,0.000201,0.135594717
3265,-0.014221275,0.100738218,0.012,1673,0.001915431,4.48E-08,0.135594717
3266,-0.056507754,1.595270802,-0.005,5243,-0.000461237,0.000529669,0.162400339
3267,-0.014221275,0.100738218,-0.037,1531,0.001915431,0,0.135594717
3268,-0.014221275,0.100738218,-0.016,1652,0.001915431,1.92E-06,0.135594717
3269,-0.056507754,1.595270802,-0.102,5194,-0.000461237,4.08E-05,0.162400339
3270,-0.014221275,0.100738218,-0.034,1571,0.001915431,1.81E-05,0.135594717
3271,-0.014221275,0.100738218,0.014,1626,0.001915431,3.77E-05,0.135594717
3272,0.075066647,2.822133447,0.013,2095,0.004834901,3.85E-05,0.17265013
3273,0.075066647,2.822133447,-0.015,882,0.004834901,1.15E-05,0.17265013
3274,-0.056507754,1.595270802,-0.058,5292,-0.000461237,0.00033912,0.162400339
3275,-0.056507754,1.595270802,-0.01,5164,-0.000461237,3.90E-05,0.162400339
3276,-0.056507754,1.595270802,-0.075,5158,-0.000461237,0,0.162400339
3277,-0.053810042,1.446156625,-0.105,5923,0.000322842,1.77E-06,0.163587203
3278,-0.056507754,1.595270802,-0.02,5284,-0.000461237,0,0.162400339
3279,-0.056507754,1.595270802,-0.009,5215,-0.000461237,0,0.162400339
3280,-0.053810042,1.446156625,-0.036,5928,0.000322842,0,0.163587203
3281,-0.056507754,1.595270802,-0.021,5266,-0.000461237,0,0.162400339
3282,-0.056507754,1.595270802,-0.058,5207,-0.000461237,1.91E-05,0.162400339
3283,0.075066647,2.822133447,0.07,1337,0.004834901,3.19E-06,0.17265013
3284,0.075066647,2.822133447,-0.011,1990,0.004834901,0,0.17265013
3285,-0.053810042,1.446156625,-0.017,6040,0.000322842,0.001214257,0.163587203
3286,-0.053810042,1.446156625,-0.048,5965,0.000322842,0,0.163587203
3287,-0.053810042,1.446156625,0.018,5994,0.000322842,0,0.163587203
3288,-0.044959932,1.008693942,0.11,5825,0.001655304,2.88E-07,0.238973844
3289,-0.053810042,1.446156625,-0.032,6012,0.000322842,0.000202544,0.163587203
3290,-0.053810042,1.446156625,-0.087,6013,0.000322842,6.96E-08,0.163587203
3291,-0.044959932,1.008693942,0.07,5896,0.001655304,9.93E-07,0.238973844
3292,-0.053810042,1.446156625,-0.072,6015,0.000322842,0.001233822,0.163587203
3293,-0.053810042,1.446156625,-0.048,6062,0.000322842,1.86E-06,0.163587203
3294,0.075066647,2.822133447,0.032,1647,0.004834901,5.46E-05,0.17265013
3295,0.134166611,9.128660499,-0.015,5575,0.001069247,1.82E-05,0.167153643
3296,-0.041131084,0.843927231,-0.019,4152,0.002133026,0,0.156704754
3297,-0.041131084,0.843927231,-0.017,4069,0.002133026,0,0.156704754
3298,-0.041131084,0.843927231,0.03,4352,0.002133026,2.65E-05,0.156704754
3299,-0.002761673,0.003798195,-0.088,2836,0.001526366,0.000245447,0.149813917
3300,-0.041131084,0.843927231,-0.023,4128,0.002133026,0.000349823,0.156704754
3301,-0.041131084,0.843927231,-0.027,4177,0.002133026,1.46E-05,0.156704754
3302,-0.002761673,0.003798195,-0.053,3148,0.001526366,1.55E-05,0.149813917
3303,-0.041131084,0.843927231,-0.072,4259,0.002133026,3.70E-05,0.156704754
3304,-0.041131084,0.843927231,-0.042,4078,0.002133026,0.000220599,0.156704754
3305,0.134166611,9.128660499,-0.053,5313,0.001069247,0,0.167153643
3306,0.134166611,9.128660499,-0.06,5743,0.001069247,0.000354386,0.167153643
3307,-0.002761673,0.003798195,-0.012,3033,0.001526366,0.000682513,0.149813917
3308,-0.002761673,0.003798195,-0.026,3069,0.001526366,0,0.149813917
3309,-0.002761673,0.003798195,-0.008,2963,0.001526366,0.00016136,0.149813917
3310,-0.060285803,1.816522208,0.038,3565,0.002552625,0,0.166009002
3311,-0.002761673,0.003798195,0.001,2843,0.001526366,0.000142662,0.149813917
3312,-0.002761673,0.003798195,-0.064,2735,0.001526366,0.000602889,0.149813917
3313,-0.060285803,1.816522208,-0.015,3655,0.002552625,0,0.166009002
3314,-0.002761673,0.003798195,-0.004,2784,0.001526366,0.001079196,0.149813917
3315,-0.002761673,0.003798195,0.026,2941,0.001526366,0,0.149813917
3316,0.134166611,9.128660499,-0.063,5445,0.001069247,0,0.167153643
3317,0.069422637,2.411735612,0.044,4554,0.001216409,7.79E-06,0.19212811
3318,-0.040398442,0.814081605,0.027,4072,-0.003826679,0,0.158438586
3319,-0.040398442,0.814081605,0.027,3953,-0.003826679,0,0.158438586
3320,-0.040398442,0.814081605,0.007,3659,-0.003826679,0,0.158438586
3321,-0.005675175,0.016039907,-0.067,2414,0.001536729,2.74E-05,0.155058994
3322,-0.040398442,0.814081605,0.01,3578,-0.003826679,1.17E-07,0.158438586
3323,-0.040398442,0.814081605,0.026,3717,-0.003826679,0,0.158438586
3324,-0.005675175,0.016039907,-0.09,2214,0.001536729,7.51E-06,0.155058994
3325,-0.040398442,0.814081605,0.019,3726,-0.003826679,2.44E-05,0.158438586
3326,-0.040398442,0.814081605,0.043,3807,-0.003826679,0,0.158438586
3327,0.069422637,2.411735612,0.059,4565,0.001216409,0,0.19212811
3328,0.069422637,2.411735612,0.076,4432,0.001216409,0,0.19212811
3329,-0.005675175,0.016039907,-0.074,2377,0.001536729,0,0.155058994
3330,-0.005675175,0.016039907,-0.107,1896,0.001536729,4.63E-06,0.155058994
3331,-0.005675175,0.016039907,-0.046,2332,0.001536729,1.43E-05,0.155058994
3332,-0.041131084,0.843927231,-0.024,4294,0.002133026,0,0.156704754
3333,-0.005675175,0.016039907,-0.072,1910,0.001536729,0,0.155058994
3334,-0.005675175,0.016039907,-0.058,1981,0.001536729,0.000427459,0.155058994
3335,-0.041131084,0.843927231,-0.014,4043,0.002133026,1.82E-08,0.156704754
3336,-0.005675175,0.016039907,-0.039,1875,0.001536729,0.001044477,0.155058994
3337,-0.005675175,0.016039907,-0.05,2137,0.001536729,0.000290407,0.155058994
3338,0.069422637,2.411735612,0.078,4553,0.001216409,0,0.19212811
3339,0.079940018,3.202890234,-0.003,6723,0.000880656,0,0.165506978
3340,-0.026527111,0.350683213,0.008,6046,0.001442638,0,0.158544471
3341,-0.026527111,0.350683213,0.081,6003,0.001442638,3.81E-07,0.158544471
3342,-0.026527111,0.350683213,0.009,5996,0.001442638,1.60E-07,0.158544471
3343,0.001176514,0.000689325,-0.003,4249,0.000842076,0,0.150103986
3344,-0.026527111,0.350683213,-0.033,6071,0.001442638,1.64E-05,0.158544471
3345,-0.026527111,0.350683213,0.042,5997,0.001442638,7.96E-05,0.158544471
3346,0.001176514,0.000689325,-0.025,4030,0.000842076,8.26E-06,0.150103986
3347,-0.026527111,0.350683213,0.016,6021,0.001442638,6.21E-05,0.158544471
3348,-0.026527111,0.350683213,0.022,6024,0.001442638,0,0.158544471
3349,0.079940018,3.202890234,-0.052,6719,0.000880656,0,0.165506978
3350,0.069422637,2.411735612,0.055,4388,0.001216409,0,0.19212811
3351,0.001176514,0.000689325,-0.045,4301,0.000842076,2.44E-05,0.150103986
3352,0.001176514,0.000689325,-0.049,4320,0.000842076,1.24E-06,0.150103986
3353,0.001176514,0.000689325,-0.039,4193,0.000842076,9.73E-05,0.150103986
3354,-0.040398442,0.814081605,0.047,4040,-0.003826679,2.50E-08,0.158438586
3355,0.001176514,0.000689325,-0.006,4130,0.000842076,3.70E-06,0.150103986
3356,0.001176514,0.000689325,-0.013,3984,0.000842076,1.85E-05,0.150103986
3357,-0.040398442,0.814081605,0.005,3899,-0.003826679,0,0.158438586
3358,0.001176514,0.000689325,-0.02,3951,0.000842076,0,0.150103986
3359,0.001176514,0.000689325,-0.029,4010,0.000842076,4.02E-05,0.150103986
3360,0.069422637,2.411735612,0.056,4475,0.001216409,0,0.19212811
3361,0.079940018,3.202890234,-0.028,6622,0.000880656,3.17E-05,0.165506978
3362,0.005901482,0.017344692,-0.009,1397,0.002040165,0,0.162000643
3363,0.005901482,0.017344692,0.004,1212,0.002040165,0,0.162000643
3364,0.005901482,0.017344692,-0.046,1087,0.002040165,4.54E-08,0.162000643
3365,0.02483587,0.307366179,-0.007,2356,0.002759315,0,0.150717043
3366,0.005901482,0.017344692,-0.018,970,0.002040165,3.29E-05,0.162000643
3367,0.005901482,0.017344692,-0.008,1379,0.002040165,0,0.162000643
3368,0.02483587,0.307366179,-0.005,2213,0.002759315,0,0.150717043
3369,0.005901482,0.017344692,-0.041,870,0.002040165,0,0.162000643
3370,0.005901482,0.017344692,-0.052,953,0.002040165,0,0.162000643
3371,0.079940018,3.202890234,0.02,6641,0.000880656,4.33E-06,0.165506978
3372,-0.044959932,1.008693942,0.103,5877,0.001655304,0,0.238973844
3373,-0.044959932,1.008693942,0.035,5847,0.001655304,1.83E-06,0.238973844
3374,-0.044959932,1.008693942,0.113,5829,0.001655304,0,0.238973844
3375,-0.044959932,1.008693942,0.08,5804,0.001655304,2.79E-06,0.238973844
3376,-0.044959932,1.008693942,0.081,5828,0.001655304,0.000189265,0.238973844
3377,-0.044959932,1.008693942,0.142,5889,0.001655304,0,0.238973844
3378,-0.044959932,1.008693942,0.102,5878,0.001655304,0,0.238973844
3379,0.132058359,8.838972781,0.001,3156,-0.001993039,2.03E-06,0.164982127
3380,-0.046206352,1.06551835,-0.07,6588,0.001088031,0,0.15267821
3381,-0.046206352,1.06551835,-0.042,6536,0.001088031,0,0.15267821
3382,-0.038621016,0.74391789,-0.026,1363,0.002871273,0,0.174214165
3383,-0.046206352,1.06551835,-0.025,6671,0.001088031,0.000930764,0.15267821
3384,-0.038621016,0.74391789,-0.024,1187,0.002871273,0,0.174214165
3385,-0.046206352,1.06551835,-0.042,6579,0.001088031,0,0.15267821
3386,0.132058359,8.838972781,0.028,3308,-0.001993039,0,0.164982127
3387,0.132058359,8.838972781,-0.005,2739,-0.001993039,7.50E-06,0.164982127
3388,-0.038621016,0.74391789,-0.016,1819,0.002871273,1.48E-06,0.174214165
3389,-0.038621016,0.74391789,0.004,2036,0.002871273,1.15E-07,0.174214165
3390,-0.031699742,0.500930434,0.009,925,-0.005276806,0.000148317,0.164699239
3391,-0.038621016,0.74391789,-0.031,982,0.002871273,0.000267607,0.174214165
3392,-0.031699742,0.500930434,0.013,871,-0.005276806,0,0.164699239
3393,-0.038621016,0.74391789,0.023,1634,0.002871273,0.000108613,0.174214165
3394,0.132058359,8.838972781,0.051,3030,-0.001993039,0.001059294,0.164982127
3395,-0.065383367,2.138082646,-0.043,3035,0.002709799,2.13E-06,0.185030719
3396,-0.065383367,2.138082646,-0.092,3015,0.002709799,7.51E-07,0.185030719
3397,0.007649521,0.029142264,-0.053,3805,0.002903579,0,0.161170493
3398,0.084035202,3.541846008,-0.005,6239,-0.000926236,0.000538667,0.174435414
3399,0.084035202,3.541846008,-0.001,6178,-0.000926236,0,0.174435414
3400,0.084035202,3.541846008,-0.004,6269,-0.000926236,0,0.174435414
